gene_name,indices
PDE6D,5895
KNG1,5896
SST,5897
FANCD2,5898
TATDN2,5899
GHRL,5900
NOMO1,5901;194206
EXOG,5902
HMBOX1,5903
NTAN1,5904;190858
NMNAT2,5905
TSPY8,5906;273144
ZFYVE9,5907
LYZL4,5908
FCHO2,5909
SLC6A1,5910
RBPMS,5911
TMEM171,5912
KLHL40,5913
TIMP4,5914
PPARG,5915
NRG1,5916
ABCF2,5917
ODR4,5918
PRKAG2,5919
CYB5RL,5920
HTR5A,5921
STEAP2,5922
RBM33,5923
TSSK4,5924;214816
CLDN12,5925
FZD1,5926
HMGCR,5927
GATAD1,5928
IPPK,5929
THTPA,5930
PDF,5931
TMED6,5932
CLEC18A,5933
PDPR,5934
ARMC12,5935
DDX19B,5936
FCSK,5937
MDP1,5938;213846
IL34,5939
DHRS1,5940;213713
KIT,5941
CACNA1D,5942
IL17RB,5943
HYDIN,5944
ZNF19,5945
CCNB2,5946
ERC2,5947
FAM81A,5948
MYO1E,5949
APPL1,5950
ERG,5951
HMGN1,5952
LCA5L,5953
PREX2,5954
TMEM164,5955
MX1,5956
SPATS1,5957
TAB3,5959
SLC38A10,5960
DMD,5961
C9orf43,5962
ZNF618,5963
DGKI,5964
TMEM268,5965
SVOPL,5966
ASTN2,5967
COQ5,5968
KLHL29,5969
NCOA1,5970
BRAF,5971
CABP1,5973
DTNB,5974
FMNL2,5975
DPYSL5,5976
DRC1,5977
RAB28,5978
MEGF11,5979;189411
C12orf43,5980
PEX10,5981
OLFML2A,5982
WIPI2,5983
SSX2B,5984
SMAD6,5985
CIB4,5986
KRTCAP3,5987
CFAP251,5988
MRPL17,5989
DUSP2,5990
PTPDC1,5991
ERCC6L2,5992
NCK1,5993
HPD,5994
RHPN1,5995
ZNF782,5996
FANCC,5997
MRAS,5998
ABHD3,5999
ESYT3,6000
PIK3CB,6001
TENT5B,6002
ACTR1B,6004;273552
RHBDL2,6005
PCDHAC2,6006;273796
PCDHA13,6007;273792
PLS3,6008
SHROOM4,6009
H2BC5,6010
MITD1,6011
EIF5B,6013
TMSB15A,6014
CNOT11,6015
CATIP,6016
NRG2,6017
ACSM3,6018
CD1A,6020
SPATA2,6021
HMHB1,6022
NCF1,6023
LRRC51,6024
PPP1R9A,6025
ZFAND2B,6026
NPC1L1,6027
SLCO2B1,6028
TMED4,6029
PAGE5,6030
OBSL1,6031
PKD1L1,6032
ELK4,6033
SLAMF8,6034
OR10J6P,6035
CDH15,6037
NBL1,6038
HTR6,6039
ZSCAN23,6041
SPATA2L,6042
VWA5B1,6043
ZNF276,6044
NPM2,6045
USP21,6046
SLC45A1,6047
MACF1,6049
FCER1G,6050
FHIP2B,6051
WFDC8,6053
CHRNB3,6054
ARHGAP17,6056;242315
C8orf58,6057
WNT9B,6058;190012
CACHD1,6060
SLC25A37,6061
TMEM141,6062
CELA3A,6063
MIS18A,6064
CFAP298,6065
KPNB1,6066
WNT4,6067
PAXBP1,6068;163741
IL10RB,6069
MRPL10,6070
SLC12A6,6071
SCRN2,6072
IFNGR2,6073;162656
NCOA5,6074
MIR6501,6075
CRYZL1,6076
ELMO2,6077
STC1,6078
OGFR,6079
PRAC1,6080
HOXB13,6081
ATP5PO,6082
KCNE2,6083
SNF8,6085
IGF2BP1,6086
CBR1,6087
CBR3,6088
CIART,6089
GJD2,6090
ACTC1,6092
C2orf81,6093
SIM2,6094
GFRA4,6095
CCDC142,6096
PPP1R12B,6097
MCAT,6098
PKD2L2,6099
GOLGA6A,6100
SCUBE1,6101
ARHGAP27,6102;187747;189367
PLA2G4D,6103
PLA2G4F,6104
P3H3,6105
RFX5,6106
M1AP,6107
PSMB4,6108
BTG2,6109
IRX6,6110
CES5A,6111;162215
HK2,6112
CELF3,6113
ALDH4A1,6115
STARD9,6116
AMFR,6117
UBR1,6118
MED8,6119
RGL4,6120
SPRR2C,6121
MT1A,6122
PGLYRP3,6123
DERL3,6124;190573
ISL2,6125
GSTT2B,6126;192414
CPNE2,6127
GPBP1L1,6128
NAE1,6129
CBFB,6131
ACE,6132
UROC1,6134
SPMIP8,6135
MATCAP1,6136
SHF,6137
SPON2,6138
CHCHD6,6139
CTBP1,6140
TPPP3,6141
ANKRD18B,6142
ATP6V0D1,6143
AGRP,6144
ZFYVE28,6145
PIP,6146
PSKH1,6147
VPS53,6148;210271
ABR,6149;187912;187918
TCAF2P1,6150;214188
ZNF235,6151
TNFRSF13C,6152
DMPK,6153
PRKD2,6154
PTGIR,6155
CALM3,6156
IQCC,6158
LINC02418,6159
SSU72,6160
TRIM62,6161
AP1M1,6162
CPAMD8,6163
NR2F6,6164
MIX23,6165
HAPLN4,6167
CILP2,6168
ATP13A1,6169
TFF2,6170
TFF1,6171
UBASH3A,6172
RSPH1,6173
PDE9A,6174
PKNOX1,6175
U2AF1,6176
CRYAA,6177
HSF2BP,6178
PDXK,6179
CSTB,6180
AGPAT3,6181
TRAPPC10,6182
PWP2,6183
GATD3,6184
AIRE,6185
LRRC3,6186
ZNF583,6187
KIR2DL1,6188;187417;187628;188345;188362;188545;188707;188903;189050;189791;189876;190322;190620;191178;191768;191839;191940;191946;192192;192556;192649;193599;193970;194305;195237;210688;210758;211126;211346;211431;211511;211832;212141
SLX9,6189
FTCD,6190;199063
SPATC1L,6191;193589
MCM3AP,6192
C21orf58,6193
S100B,6194
PRMT2,6195
SIGLEC12,6196
CLDND2,6197
CACFD1,6198;199356
KLK8,6199
FCN2,6200
ZNF626,6201
LILRA4,6203;190048;191342;192302
CYP2A7,6204
GPSM1,6205
HIPK4,6206
PRX,6207
ST6GALNAC6,6208
SHKBP1,6209
KIR3DL3,6210;187497;187798;187804;188185;188332;188400;188729;188847;189048;189444;189670;189678;189881;190318;190326;190339;190372;190622;191475;191616;192537;192902;193145;193516;193756;193916;193974;194030;194950;194971;195396;196347;210329;210352;210587;210979;210989;211228;211422;212024;212439
NCR1,6211;187624;187974;187979;187992;187994;188501;188809;189431;191184
RDH13,6212;188162;189629;190136;191474;191974;195103;196199;196472;196753
ZER1,6213
TNNT1,6214
PKN3,6215
TMEM190,6216
NLRP8,6217
MED27,6218
JAML,6219
ZNF667,6220
TLCD1,6222
TMEM199,6223
SAFB,6224
PHLDB3,6226
CD3G,6227
ETHE1,6228
S100A1,6229
CXCR5,6230
ZBTB7B,6231
FLAD1,6232
NLRX1,6233
UBE2Q1,6234
ANO10,6235
RUSC1,6236
PAQR6,6237
CCR5,6238
CCDC12,6239
MYL3,6240
PPP1R35,6241
PEAR1,6242
RNF126,6243
GPC2,6244
DBN1,6245
ZNF3,6246
AZGP1,6247
FGFR4,6248
CYP11B1,6249
LY6K,6250
NACC1,6251
HK3,6252
IER2,6253
ZSCAN21,6254
ATP5MF,6255
CPSF4,6256
PTCD1,6257
LY6E,6258;194540
VPS28,6259;213737
PTGER1,6260
LRRC14,6261
ZNF333,6262
CUX1,6263
PPP1R16A,6265
ZNF251,6266;188907
ALKBH4,6267
TEKTL1,6268
ZNF250,6270
MRNIP,6271;210248
MGAT4B,6272;210327
LTC4S,6273;210817
MAML1,6274;210292
PGLYRP2,6275
POLR2J,6276
LRWD1,6277
SCGB3A1,6278
PSMC2,6279
CELF5,6280
USP41P,6281
TUBA3FP,6283
YDJC,6284
CCDC116,6285
DCUN1D1,6286
AP2M1,6287
ABCF3,6288
PCYT1A,6289
ZNF585A,6290
FBXO17,6291;207038
FBXO27,6292
U2AF1L4,6293
THAP8,6294
HBE1,6295
HBD,6296
COX7A1,6297
ZNF382,6298
IKZF3,6299
GRIN2C,6300
FDXR,6301
SAP30BP,6302
ACOX1,6303
CYGB,6304
CABP5,6305
TMEM143,6306
BAX,6307
KLHL10,6308
KRT8,6309
STAT5B,6310
HCRT,6311
PLEKHH3,6312
ALDH16A1,6313
PSME3,6314
DCD,6315
NCKAP1L,6316
ITGA5,6317
CD300LG,6318
NAGS,6319
IZUMO2,6320
LSM12,6321
ASB16,6322
MYL6,6323
SHANK1,6324
FAM171A2,6325
ZNF613,6326
SDR9C7,6327
KRT86,6328
WNT1,6329
AQP5,6330
C6orf136,6331;27993;38613;41603;42795;46237;51547
LARP4,6332
CELA1,6333
ZNF562,6334
TAMALIN,6335
KRT83,6336
PDE4A,6337
SYCE2,6338
ATF6B,6339;24436;42770;48392
ZNF563,6340
KRT72,6341
SYNGAP1,6342;15817
IP6K3,6343
LEMD2,6344
ALOX15,6345
ZNF653,6346
MED11,6347
CXCL16,6348
SLC13A5,6349
BCL6B,6350
TNFSF12,6351
TNFSF12-TNFSF13,6352
FGF11,6353;210426
EIF4A1,6354
CCDC42,6355
PRSS33,6356
POLR3K,6357
SNRNP25,6358
LUC7L,6359
WDR90,6361
CCDC78,6364
SOX8,6365
SSTR5,6366
PTX4,6367
CRAMP1,6368
HS3ST6,6369;68640
CCNF,6370
AMDHD2,6371
NTN3,6372
PAQR4,6373
FLYWCH2,6374
SLX4,6375
ADCY9,6376
CLPB,6377
NEU3,6378
MAP4K2,6379
CYB561A3,6380
GNG3,6381
UBXN1,6382
NCKIPSD,6383
TTC9C,6384
TAF6L,6385
NXF1,6386
STX5,6387
SLC25A45,6388
RPL29,6389
DCP1A,6390
SPINDOC,6391
SYVN1,6392
ZFPL1,6393
CABP2,6394
LRP5,6395
TPCN2,6396
FGF19,6397
CYP4A22,6398
PDZK1IP1,6399
TAL1,6400
ZYG11B,6401
CZIB,6402
USP24,6403
DNAJC11,6404
GMEB1,6405
RHCE,6406
RAVER2,6407
RBP7,6408
KNCN,6409
SLC25A34,6410
DISP3,6411
DRAXIN,6412
PDPN,6413
LAPTM5,6414
AZIN2,6415
NHSL3,6416
TMCO4,6417
MEGF6,6418
CCDC27,6419
DOCK6,6420
FUBP1,6421
LRRC53,6422
LHX8,6423
NTNG1,6424
C1orf52,6425
DNAI3,6426
GBP7,6427
ODF2L,6428
GFI1,6429
LINC02802,6430
AGL,6431
KCNT2,6432;274669
VCAM1,6433
ASPM,6434
ZNF281,6437
ARPC5,6438
ZNF496,6439;274295
NCSTN,6440
OLFML2B,6441
C1orf74,6443
LMX1A,6444
LRRC52,6445
GARIN4,6446
TDRD5,6447
RGSL1,6448
C1orf115,6450
BAZ2B,6451
STPG4,6453
LHCGR,6455
PKDCC,6456
HAAO,6457
MAPKAPK2,6458
IL24,6459
CR1L,6460
CAPN2,6461
MRPL55,6462
OBSCN-AS1,6463
REL,6464
PEX13,6465
SANBR,6466
TRIM17,6467
RFTN2,6468
DISC1,6470
LINC01931,6471
CAPN13,6472
LRRTM1,6473
MEMO1,6474
DPY30,6475
MAIP1,6476
KCNF1,6477
SLC66A3,6478
ARL5A,6479
LRATD1,6480
ARHGAP15,6481
KCNJ3,6482
NEUROD1,6483
PRORSD1P,6484;19679
FRZB,6485
NUP35,6486
DNAAF10,6487
CCDC138,6488
ZSWIM2,6489
FBXO41,6490
WDCP,6491
FAM228A,6492
VSNL1,6493
CCDC74A,6494
ANKRD30BL,6495
SLC16A14,6496
TEKT4,6497
EN1,6498
ZNF514,6499
SERPINB8,6500
SPATA18,6501
CFAP221,6502
KCNIP3,6503
INHBB,6504
BBS5,6506
ANKRD36C,6507
HPGDS,6508
PDHA2,6509
STPG2,6510
SLC9A4,6511
PACRGL,6512
BNIPL,6513
C1QTNF7,6514
CHAC2,6515
TMOD4,6516
RNF149,6517
IWS1,6518
CDC42EP3,6519
BOLA3,6520
SPRR3,6521
BMP10,6522
TGFA,6523
CPT1C,6524
MERTK,6525
CCNYL1,6526
FZD5,6527
NPPC,6528
GNPDA2,6529
GABRG1,6530
ALPG,6531
GABRB1,6532
NIPAL1,6533
ALPI,6534
HNRNPDL,6535
HELQ,6536
MRPS18C,6537
CHN1,6539
GPR155,6540
CLDN1,6541
DCST1,6543
ATP13A4,6544
LINC01116,6545
COL6A3,6546
YY1AP1,6547
TAFA4,6548
EOGT,6549
POGLUT1,6550
CCKAR,6551
IGFN1,6552
ATP1A1,6553
SLC15A2,6554
EIF4E3,6555
PROK2,6556
TEX55,6557
LRRC58,6558
FSTL1,6559
RNPEP,6560
PDCL2,6561
TMEM169,6562
AMPD3,6563
IGFBP7,6564
KRTCAP2,6565
CXCR1,6566
ARPC2,6567
CCT3,6568
TMEM79,6569
SSR2,6571
RNF25,6572
STK36,6574
PTPRN,6575
NEK10,6576
FEV,6577
CRYBA2,6578
CFAP65,6579
IHH,6580
SLC4A7,6581
SLC23A3,6582
EOMES,6583
CIP2A,6584
AZI2,6585
TGFBR2,6587
RETNLB,6588
TRAT1,6589
HDAC11,6590
GLB1L,6591
FBLN2,6592
TUBA1A,6594
CHCHD4,6595
STT3B,6596
SERPINI1,6597
PRKCI,6598
RETSAT,6599;274990
IFI16,6600
EIF5A2,6601
EFHB,6602
RPL22L1,6603
FABP1,6604
PPM1L,6605
CTLA4,6607
CD200R1,6608
GTPBP8,6609
CFAP44,6610
SPICE1,6611
PTPRG,6612
CCDC191,6613
DRD3,6614
NKX6-1,6615
CDS1,6616
WDFY3,6617
COX18,6618
SYNPR,6619
C3orf49,6620
ALB,6621
C4orf36,6622;83876
THOC7,6623
ATXN7,6624
PSMD6,6625
PRICKLE2,6626
ADAMTS9,6627
PPM1K,6628
ERICH6,6629
CLRN1,6630
GMPS,6631
TIPARP,6632
CCNL1,6633
PTX3,6635
RSRC1,6636
HESX1,6637
SLMAP,6638
RPL9,6640
FLNB,6641
SMIM14,6642
RPP14,6643
ABHD6,6644
CFAP20DC,6645
RBM47,6646
APBB2,6647
IL17RC,6648
PRRT3,6649
SYN1,6650
CAND2,6651
PCOLCE2,6652
MTMR14,6653
TTC14,6654
CXCL3,6655
CXCL5,6656
PPBP,6657
PF4,6658
CXCL2,6659
SHROOM3,6660
CPA3,6661
GYG1,6662
HPS3,6663
TM4SF18,6664
SNRK,6665
ZNF502,6666;200062
ZNF35,6667;199030
TCF23,6668
DNAJC5G,6669
TRIM54,6670
UCN,6671
MRPL33,6672
KIAA1143,6673;199655
PPP1CB,6674
TGM4,6675;199355
WDR43,6676
ZDHHC3,6677
CDCP1,6678
CLEC3B,6679
LZTFL1,6680
FYCO1,6681
CCR1,6682
RTP3,6683
LRRC2,6684
CRIPTO,6685
ELP6,6686
DTX3L,6687
ITGB5,6688
NMNAT3,6689
TPRA1,6690
MEAF6,6691
SNIP1,6692
DNALI1,6693
OSBPL11,6694
KLF15,6695
CAMK2N2,6696
LIPH,6697
TMEM41A,6698
RPN1,6699
SENP2,6700
IFT122,6701
IGF2BP2-AS1,6702
RHO,6703
RFC4,6704
RPL39L,6705
BAP1,6707
RFT1,6708
PBRM1,6709
ARHGEF3,6710
IL17RD,6711
LRPAP1,6712
ZDHHC19,6713
SLC51A,6714
UBXN7,6715
PIGX,6716
MELTF,6718
OTOP1,6720
S100P,6721
EXO5,6722
CLDN19,6723
CAMK2D,6725
METAP1,6726
ADH5,6727
DAPP1,6728
H2AZ1,6729
EMCN,6730
SLC9B1,6731
BDH2,6732
PGRMC2,6733
CAMP,6734
FBXW12,6735
PLXNB1,6736
SHISA5,6737
IHO1,6739
BSN,6740
APEH,6741
HSPA4L,6742
MFSD8,6743
CAMKV,6744
MON1A,6745
MST1R,6746
GRM2,6747
POC1A,6748
ETNPPL,6749
PPM1M,6750
WDR82,6751
PRSS12,6752
NDST3,6753
HMGB2,6754
SAP30,6755
SCRG1,6756
MAD2L1,6757
ANXA5,6758
ADAD1,6759
GUCY1A1,6760
CEP44,6761
HPGD,6762
ASB5,6764
TMEM144,6766
GASK1B,6767
NPY1R,6768
NAA15,6769
IL15,6770
DCLK2,6771
ICE1,6773
HHIP,6774
ABCE1,6775
LSM6,6776
TMEM184C,6777
ITGA2,6778
SLC45A2,6779;199596
EDIL3,6780
TMEM161B,6781
NDUFAF2,6782
ZNF474,6783
LMBRD2,6784
RANBP3L,6785
RNF180,6786
STARD4,6787
F2RL2,6788
PGGT1B,6789
ANKRD33B,6790
CMBL,6791
C5orf63,6792
PRRC1,6793
RPS23,6794
F2RL1,6795
WDR41,6796
PRDM9,6797;275034
NDUFS4,6798
SCGB3A2,6799
SPINK1,6800
FBXO38,6801
TCERG1,6802
AFAP1L1,6803
CDC20B,6804
GPX8,6805
TIGD6,6806
SPZ1,6807
ENPP6,6808
CAGE1,6809
ERAP1,6810
MAP1B,6811
TMEM174,6812
CARTPT,6813
RICTOR,6814
TENT2,6815
ANKRA2,6816
UBLCP1,6817
UTP15,6818
ARHGEF28,6819
TLR3,6820
PRKAA1,6822
NSA2,6823
GFM2,6824
CCDC127,6826
FOXQ1,6827
RAPGEF6,6829
TNFRSF21,6830
ACSL6,6832
IL3,6833
CSF2,6834
SEPTIN8,6835
GDF9,6836
LEAP2,6837
CFAP206,6838
TLX3,6839
NPM1,6840
TBXT,6843
CREBRF,6844
DCBLD1,6845
TMEM200A,6846
IL22RA2,6847
SPMIP7,6848
H2AC1,6849
IL31RA,6850
SCIN,6851
DAGLB,6852
MATCAP2,6853
TRA2A,6854
GALNT10,6855
SAP30L,6856
MYOZ3,6857
COG5,6858;210347
NEUROD6,6859
BMT2,6860
GPR85,6861
SLU7,6862
CAMLG,6863
RP9,6864
FBXL21P,6865
BMPER,6866
SMAD5-AS1,6867
RELL2,6868
HSPA9,6870
RSPH10B2,6871
SLC29A4,6872
TEX47,6873
STEAP1,6874
FABP5,6875
SHH,6876
CHMP4C,6877
FNDC1,6878
COL1A2,6879
CASD1,6880
PGAM2,6881
PLG,6882
BRI3,6883
LMTK2,6884
XKR6,6885;215737
SLC35G3,6886
SOX17,6888
ADCY1,6889
C8orf48,6890
SUN3,6891
RAD21,6892
MED30,6893
TNFRSF11B,6894
SBSPON,6895
PHKG1,6897
EN2,6898
KCNV1,6899
CSMD3,6900
SPIDR,6901
ORC5,6902
DEFA4,6903;214029
DEFA6,6904;217317
OSGIN2,6905
DEFB1,6906;214332
DNAAF5,6907
OXR1,6908
ANGPT1,6909
TMEM74,6910
GPER1,6911
TMEM184A,6912
NOS3,6914
SPAG11B,6915;189562;214089
ABCB8,6916
MICALL2,6917
ASIC3,6918
CDK5,6919
SLC7A13,6920
FASTK,6921
TMUB1,6922
FMC1,6923
GBX1,6924
PHAX,6925
COX6C,6926
OSR2,6927
BAALC,6928
SLC25A32,6929
DCAF13,6930
DCSTAMP,6931
VIRMA,6932
RAD54B,6933
GEM,6934
PDP1,6935
RPP25L,6936
TTC39B,6937
FAM219A,6938
SPMIP6,6939
MYORG,6940
TMEM65,6941
UBAP1,6942
CNTNAP3,6943
NFIL3,6945
LETM2,6946
ZMAT4,6947
CPA6,6948
TMC1,6949
ALDH1A1,6950
CCDC136,6951
KDM1B,6952
KIF27,6953
SSMEM1,6954
COL14A1,6955
ZHX1,6956
CFAP47,6957
METTL27,6958
SYTL5,6959
RNF183,6960
VEGFD,6961
MRRF,6962
OR1Q1,6963
GAPVD1,6964
WNK2,6965
HDX,6966
AQP7,6968
NOL6,6969
AQP3,6970
TRMT10B,6971
PIGO,6972
ARMC3,6973
MELK,6974
DEUP1,6976
HECTD2,6977
SLC7A3,6978
PABIR2,6979
FBXO33,6980
METTL21EP,6981
LRFN5,6982
WDFY2,6983
SPTSSA,6984
WRN,6985
CFL2,6986
TSHR,6987
GTF2A1,6988
SSX7,6989
KRBOX4,6990
PGM2L1,6991
FOLR2,6992
INPPL1,6993
PHOX2A,6994
CRYL1,6995
HEPACAM,6996
SKA3,6997
PCDH11X,6998
PCF11,6999
PKNOX2,7000
RPL10L,7001
LRR1,7002
RPL36AL,7003
DNAAF2,7004
DEPP1,7005
MAGEC3,7006
ZNF22,7007
KLHDC2,7008
NEMF,7009
ARF6,7010
RPUSD4,7011
TMEM63C,7012
NGB,7013
TRIM9,7014
AKR1E2,7015
RXFP2,7016
SSX3,7017
NAA30,7018
SEC61A2,7019
OXGR1,7020
VSTM4,7021
SOHLH1,7022
VDAC2,7023
ABRAXAS2,7024
PRDX3,7025
CLEC7A,7026
CLEC1B,7027
TMEM52B,7028
SNAPC4,7029
ENTR1,7030
FRMD7,7031
AK8,7032
TSC1,7033
HPRT1,7034
TSPAN17,7035
KIAA1191,7037
BORCS5,7038;198864
ZMYND19,7040
STOX1,7041
JAKMIP3,7042
SARDH,7043
STK32C,7044
OR4K2,7045;274119
HK1,7046
SLC39A2,7047
NDRG2,7048
RNASE7,7050
ARHGEF40,7051
C12orf50,7052
PPP1R36,7053
VWA2,7054
METTL3,7055
ERICH6B,7056
GAS1,7057
TRUB1,7058
WAPL,7059
SHLD2,7060
ANKRD2,7062
ARHGAP42,7063
ISCA2,7064
OTOGL,7065
PACSIN3,7067
SERPINA4,7068
SERPINA9,7069
PSMC3,7070
RAPSN,7071
CPSF2,7073
SMCO2,7074
CAPRIN2,7075
MOAP1,7076;192095
BTBD7,7077;189829
LRRK2,7078
CLMN,7079
PDZRN4,7080
SLC6A5,7081
NELL1,7082
PTER,7083
C1QL3,7084
SMCO4,7085
KCNC2,7086
R3HCC1L,7087
PIWIL4,7088
AMOTL1,7089
LIPC,7090
TCP11L2,7091
SPRED1,7092
C14orf93,7093
GPR176,7094
JAM3,7095
WDR20,7097
VPS35,7098
SPATA19,7099
AMN,7100
IKBIP,7101
FOXN4,7102
HIF1AN,7103
ADAMTS15,7104
NDUFB8,7105
PHKB,7106
ZFYVE19,7107
PPP1R14D,7108
AVPR1A,7109
MRPL43,7110
DEPDC4,7111
C16orf78,7112
HEATR3,7113
LRTM2,7114;214028
BRD7P5,7115
TRMT61A,7116
BAG5,7117
POLL,7118
LARP6,7119
ZNF319,7120
HPS6,7121
COPS2,7124
GABRB3,7125
PLEKHA5,7126
TBATA,7127
CHODL,7128
SGPL1,7129
PCBD1,7130
CCT2,7131
TMEM132B,7132
GNPTAB,7133
DNAAF8,7134
SCN3B,7135
COX11,7136
FAM227B,7137
CLDN10,7138
CYYR1,7139
CDH8,7140
MYRFL,7141
BORCS7-ASMT,7142
C2,7145;24578;27891;38706;39903;40643;41842
ANAPC16,7146
APBB1,7147
TRIM44,7148
CCDC182,7149
ILK,7150
TAF10,7151
TPP1,7152
MSS51,7153
CYB5A,7154
RAG1,7155
DCHS1,7156
POTED,7157
OR10A5,7158
OR2D2,7159
NLRP14,7161
PPFIBP2,7162
CYB5R2,7163
SERPINB2,7164
GARRE1,7165;197183;204965
TUB,7166
OR5P1P,7167
IDH3A,7168
CRABP1,7169
AMD1P4,7170
RNF169,7172
CHRNA5,7173
CENPN,7174;274548
ATMIN,7175;274518
AKIP1,7176
C16orf46,7177;274544
TMEM41B,7178
PKD1L2,7179;275412
LEO1,7180
ZNF143,7181
TMX3,7182
MFAP4,7183
MAPK7,7184
WEE1,7185
ALG8,7186
HDGFL3,7187
POLR2M,7188
NDST2,7189
CLEC3A,7190
CLEC4E,7191
CLEC4D,7192
HSBP1P2,7194
RIMKLB,7195
ZNF407,7196
BEAN1,7197
TK2,7198
A2ML1,7199
TMED3,7200
SLC38A8,7201
SEC11C,7202
CPLX4,7203
GALR1,7204
IQCD,7205
CENPV,7206
CDH16,7207
RRAD,7208
MC4R,7209
HSP90B1,7210
SLC9A5,7212
NCAPH2,7213
PPP1R16B,7214
VWA3A,7215
CHRFAM7A,7216;192692
POLR3E,7217;211375
MMP3,7218
TVP23A,7219
TMPRSS5,7221
COG1,7222
FAM199X,7223
ZNF592,7224
GOLM2,7226
HTR3A,7227
NNMT,7228
SERINC4,7229
SLFN5,7230
AP1G1,7231
ERI2,7232
BMERB1,7233;187537
SAAL1,7234
YPEL4,7235
PPIB,7236
FANCI,7237
CIAO2A,7238
PCLAF,7239
MYH11,7240;188787
UEVLD,7241
LDHD,7242
PLIN1,7243
PEX11A,7244
MESP1,7245
ANPEP,7246
SCNN1G,7247
RBPMS2,7248
GLYATL1,7249
TERF2IP,7250
DCTN5,7251
C18orf54,7252
PLK1,7253
GPR182,7254
ZBTB39,7255
CACNG2,7256
CLPX,7257
TAC3,7258
CHP2,7259
MYO1A,7260
OR4D6,7261
NEMP1,7262
NAB2,7263
STAT6,7264
DPP8,7265
ATP23,7266;162014
PATL1,7267
MRPL16,7268
MIR202HG,7269
SCG5,7270;190462;204225
AGFG2,7271
GREM1,7272;153967;205092
NYAP1,7273
TSC22D4,7274
MS4A6E,7275
MS4A7,7276
MS4A14,7277
MS4A5,7278
EEF1AKMT3,7279
CCNDBP1,7280
MS4A8,7281
CCDC178,7282
MAP1A,7283
AKTIP,7284
MAPRE2,7285
EVA1C,7286
TCP10L,7287
SON,7289
CKMT1B,7290
PDIA3,7291
NUDT21,7292
HERPUD1,7293
NAT16,7294
RUNX1,7295
BPIFC,7296
TPX2,7297
B4GALNT2,7298
GNGT2,7299
PHB1,7300
SNRPD1,7301
LRSAM1,7302
PIP5KL1,7303
TMEM92,7304
EEIG1,7305
ACSF2,7306
COQ4,7307
SLC27A4,7308
ANKRD40CL,7309
DYNLRB1,7310
TRPM2,7311
TBC1D21,7313
COL6A2,7314
ZNF85,7315;188885
PRR15L,7316
GPRC5B,7317
CRK,7318
C16orf92,7319
GOLGA6C,7320
TBC1D2B,7321
NOD2,7322
SNX20,7323
LOXHD1,7324
HDHD2,7325
ZNF91,7326
GCN1,7327
RNF214,7328
MED1,7329
PGAP3,7330
ENGASE,7331
ATP5MG,7332
CD3D,7333
TEPSIN,7334
STIM1,7336
RRM1,7337
TRIM68,7338
MMP26,7339
OR51B5,7340
OR51Q1,7341
FN3K,7342
PRRT2,7343
ZNF428,7344
ZNF226,7345
ZNF668,7348
ZNF646,7349
VKORC1,7350
ZNF267,7353
GNG8,7354
DACT3,7355
BBC3,7356
USP32,7357
CA4,7358
SMG8,7359
TPM4,7360
RAB8A,7361
MIDN,7362
PCSK4,7363
JSRP1,7364
KLHL26,7365
KRT17P2,7366;210360
ZC3H18,7368
MVD,7369
PIEZO1,7370
CDT1,7371
TRAPPC2L,7372
ANKRD11,7373
SPATA33,7374
UNC119,7375
RSKR,7376
PROCA1,7377
ZNF641,7378
RAB34,7379
LALBA,7380
CACNB3,7381
TP53I13,7382
WNT10B,7383
KMT2D,7384
RHEBL1,7385
TUBA1C,7387
ZNF524,7388
ZNF534,7389
ZNF701,7390
ZNF83,7391
CYP2A6,7392
GPD1,7394
LIN37,7395
PROSER3,7396
PRODH2,7397
AXL,7398
DIP2B,7399
ANKRD33,7401
TTYH1,7402;188003;188258;189124
CDC42EP5,7403;187446;191212;194150
LAIR2,7404;188336;189354;190075
TMEM145,7405
ZNF526,7406
PPP1R14A,7408
SPINT2,7409
C19orf33,7410
PSCA,7411
LY6D,7412
DAPK3,7413
TMIGD2,7414
CHAF1A,7415
UBXN6,7416
PLIN4,7417
NLRP4,7418
ZNF582,7420
ZFP28,7421
RECQL4,7422
TLCD3A,7423
MFSD3,7424
GLOD4,7425
KIFC2,7427
SLC43A2,7428;27494
RILP,7429;196413
TSR1,7430
TRPV3,7431
HSD11B1L,7432
CYB5D2,7433
GGT6,7434
PELP1,7435
ZNF577,7436
CGB1,7437
CGB5,7438
KLK1,7439
ACER1,7440
OTUB1,7441
ANGPTL4,7443
NDUFA7,7444
CD320,7445
RCOR2,7446
SPRYD3,7447
IGFBP6,7448
SOAT2,7449
ZNF558,7450;273942
ZNF560,7451
CDK2AP2,7452
NUDT8,7453
PRDX2,7454
OR5I1,7455
ZNF443,7456
CD300LF,7457
MRPL58,7458
ATP5PD,7459
TMEM88,7460
EVPL,7461
MGAT5B,7463
BIRC5,7464
TK1,7465
CYP7A1,7466
KRT16,7467
KRT27,7468
GSDMA,7469
KRT10-AS1,7470
GHDC,7471
FAM234A,7472
LINC00671,7474
METTL26,7475
SOST,7476
SPSB3,7478
MLST8,7479
E4F1,7480
ECI1,7481
RNPS1,7482
ABCA3,7483
KCTD5,7484
SRRM2,7485
ZNF597,7486
SDHAF2,7487
DDB1,7488
